28.0132 30.2044 30.2885 29.0067 29.7999  35.905 29.5237
30.1529  30.322 29.9323 31.5008 29.0199 34.8769 29.4894
29.4315 32.2406 29.6911 30.4459 30.0833 34.7889 36.0967
27.5123 29.2219 28.7119 31.0741 30.6042 35.7041 27.2347
 30.207 30.7015 29.3905 30.3913 32.0311 34.9468 41.6759
31.2223 30.0444 29.9776 29.7153  28.848 34.9409 36.1959
28.2118 31.1092 30.6434 30.7721 29.2065  34.258 28.4867
31.6781 29.3552 31.4199   29.91 29.0377 35.5082 35.8255
30.7077 30.0644 30.2107 29.5464 28.4161 34.9718 24.2328
 28.197 28.9254 31.5923 29.5733 29.9749 37.7148 28.4103
28.9989 28.4631 30.9103 29.9651 29.8691 35.6823 24.3238
29.0197 30.1592  29.267 29.6143 29.3456 33.9331 30.9243
28.6273 29.8651 29.3251 30.8342 31.1703 35.6377 34.8497
30.6016 30.8015 30.1499  30.501 30.4423 35.9134 36.5184
30.2586 29.2596 29.3632  31.759 30.4203 35.9757 27.1765
27.7167 29.5826 29.2233 29.5093 30.9689 34.8119 26.0611
29.1175 30.0387 31.7555 29.3051 29.6191 33.5703 45.8637
28.9744 29.6138 29.6529 28.6063 29.1886 35.4521 35.3569
30.4542 29.6666 32.2365 29.2626 30.3684 35.9531 24.8575
29.3658 27.9054 30.3509 28.4888 30.7497 34.5738 34.4029
28.7154 29.0043 28.9738  30.058   29.29 35.9889 25.1584
30.0789 31.0723 27.9047 30.4575 28.8517 35.5149 27.9147
31.0897 29.3864 31.1068 29.9839 30.1223 34.5428 29.8014
30.7781 28.8048 29.0064 29.3533 28.4853 35.2532 38.1271
30.5815 30.7493 28.0732 28.8491 30.8024 34.4657 38.2303
 29.426 29.2568 30.9581 30.6421 31.7604 34.4012 30.7372
29.3917 30.1187  28.327 30.2253 30.8811 34.2728 29.8157
30.8163 30.0147 29.3435 29.2771   31.02 33.0443 32.7789
30.4511 28.4191 29.6026 30.5507 31.7368 35.6842 29.6421
31.7472  29.218 29.3065 29.2348 28.7424 32.8492 22.6627
 30.378 30.2827  28.883  29.534 29.7104 34.6576 28.1122
28.8866 29.2389 31.3967 29.8717  30.247 35.6402 31.4441
27.6075 30.6373 30.5353 28.9979 28.6345 36.7803 31.7084
 30.816 28.0267 30.1915 31.7602 29.4889 35.6423 20.7609
30.0069 28.4882 30.0671 30.3657 29.4901  33.246 24.9118
31.0798   30.62 30.3591 31.2811 30.6097 35.3631 28.5631
32.6649 30.8706 30.7512 29.4161   29.11 33.4671 26.8221
29.4605 31.4777 29.5556 28.0896 29.4602 33.4627 36.0387
 28.289 30.9267 30.8395 31.6872 29.4269 35.0604 35.4146
29.2394 28.3247 30.9495 28.7955 30.3985 33.2899 34.7813
30.0571 30.1163 31.1944 30.9411 28.5361 34.7029 29.6292
29.8281  30.332 30.7183 30.4446 29.2718  35.553 26.8155
30.9675 30.8919 31.1185 28.7837 30.6296  34.679 33.7901
30.1118 31.0499 30.5543 30.1277 29.6703 35.9733 33.6409
28.3279 29.1213 28.9356 28.6779 29.5217 34.5652 29.6925
29.5432 29.8547 29.7072 29.2464  30.079 34.7701 25.2619
30.4097 29.8739 28.2415 31.3921 30.7422 34.5066 33.9623
30.4016 29.7547 30.0042 31.3055 30.5477 34.4973 23.1829
30.7623 29.0908 28.3168 30.7056  28.491 34.8048 22.0393
30.4982 29.4997 30.3232 30.9682 30.8427 33.3863 29.0135
28.5466 30.5081  29.727 30.6457 32.0939 35.2083 29.1433
31.0916 33.3071 30.0147 28.5834  30.148 34.9212 26.2202
30.5957 28.6927  28.269 29.7907 29.6928 35.1181 33.5735
28.4052 30.5189  31.198 32.6925 31.5301 34.3895 27.2905
30.3343 30.2571 29.5112 28.6447 30.8427 36.2096 29.3372
29.6676  30.397 28.9841 29.9444 29.4288 34.0852 38.4881
29.0422 29.1244 30.0944 30.4651 30.4305  33.555 27.1155
 29.402 30.3957 33.1693 31.0909 29.3505 35.4282 32.7879
30.7048 29.1498 30.3721 29.8833 30.1676 33.4112 26.5319
32.5068 29.4344 28.2922 29.9389 28.8257 36.0037 34.1763
30.9635  29.547  30.934 30.4976 29.2077 33.1267 41.8868
31.2307 31.4765 29.8419 31.5334 31.0812 34.8223 35.6414
29.5634 30.4716 30.7963  32.719 29.2859 35.3867 32.1277
30.7796 29.0488 27.9367 32.6189 31.3178 35.0128 37.0818
 29.539  30.423 29.1309 29.5903 28.6737 36.9368 38.4611
28.7618 30.5257 30.8921 29.0968 28.7795 36.5121 31.8403
29.1719 29.5118   29.52 29.8897 29.2235 35.3792 29.4187
 28.246 29.1888 30.5715 29.6136 31.1546 35.2961 39.9199
30.5587 27.3001 28.9556 28.2729 31.5454 35.4932  26.094
29.2172  29.656 29.9779 31.2972 29.1579  35.055 26.4323
29.4045  30.581 30.3106 30.8326 29.5835 35.0066 33.6325
31.0198 30.1108 29.4883  30.972 30.8785 36.7782 20.9361
29.7508 29.0342 31.7785 30.4577 30.2466 35.4442 30.3133
31.6336 32.0718 30.2538 28.1959 30.3416  36.318 29.5683
 27.096 29.6693 30.4935 29.2958 30.0677  34.884  25.491
30.0587 30.8888 30.0176 28.8369 30.8886 34.9448 31.0264
30.8721 30.2401 28.4553 29.0485 29.3677 34.6387 26.5186
30.1368 30.5759 32.1891 31.0996 28.8785 36.0884 28.7391
 28.794 28.4899 29.9367 29.3448 29.8256 34.8308 38.9508
29.6198 28.3426 29.9975 29.9582 31.4919 33.1109 31.1969
 31.016 32.3313 28.9224  30.933 30.7258 33.9266  34.807
 29.229 30.0453 29.8384 30.2617 30.5061 34.9471 34.3478
30.1107 30.5671 29.9184 30.4443 30.5691 34.7284 28.4947
29.5657  29.771 28.9804 29.1076 30.1452 35.4459 36.0483
28.6813 30.3818 30.7569 30.2963 30.8131 35.8463 31.9056
 30.509 29.9648 29.8904 29.9376 28.7017 35.1851  33.813
 30.307 30.6289 30.7772 31.6646 28.7416 36.2539 27.2406
28.8531 29.0987 28.4016 29.9245 30.9629 35.1243 29.1891
 30.928 29.4771 30.8796 28.6279  29.704 33.3295 30.6956
31.4391 29.5711 30.9391  31.964 28.1654 34.0668  36.175
29.3891 30.4991 29.1947 28.3034 29.2931 35.2689 30.9913
30.2867 29.3223 29.0068 29.9393 28.1571 37.6973 35.5519
 30.475 29.9397 31.9605 28.8437 29.5763 34.3815 33.7399
29.4976 30.6212 32.5984 28.9314 31.9681 35.3701 30.2972
30.5581 29.7483  31.066 29.9518  28.559 35.9711 33.5749
28.4709  30.056 30.2798 30.3182 29.4595 34.3227 33.1481
29.0272 29.4784 30.1632 28.7232 29.9663  34.814 25.5278
29.6785 30.0008 28.5947 31.2287 30.3467 35.3033  38.025
30.2062 28.1494 29.2751 28.0968 29.6469 36.3467 31.2435
31.1139 30.3543  28.503 29.9997 30.1447 35.1121 26.1229
27.7922 30.8714 28.3164 30.3904 30.0854 34.9588 31.3992
29.9985 28.5473 29.3777 29.6736 31.5647 33.7739   25.31
29.8613 30.2454 29.3783  30.368 29.1343 32.5139 36.0583
 31.824  30.217 31.5447 31.2004  29.448 36.8841  36.781
30.1031 30.8944 29.9254 27.8444  29.209 35.9036  25.567
30.9501 30.0287 27.8638 29.6382 30.7945 34.4691 27.0667
 29.522 30.1384 29.7862 30.6872 30.0057 33.9834 28.8462
31.0107 29.4453 29.9286 31.7838 28.9289 34.7539 38.7412
29.1346 30.5131 31.7333 28.7054 30.5699 34.4706  39.912
30.5885 30.6977  29.149 30.8313 28.8651  34.735 25.9189
30.3286 30.5423 29.5113 32.3435 30.2598 33.8258 30.7244
29.5842 29.0688 29.5993 30.1231 30.5687 34.2703 32.8943
29.9778  30.082 29.2672 28.8542 31.9554 35.9235 28.4643
30.2986 30.3458  31.061 30.5751 29.7509 33.3668 31.9625
29.4448 29.9155 29.1484 29.8796 31.1983 34.5562  25.818
 28.586 29.1608  30.218 29.1939 27.9139 34.3493 30.8118
29.9478 30.4331 31.1672 30.3147 29.1119 35.3662   32.31
30.8141 29.2936 29.9383 29.6352 28.3312 33.8545 32.3207
28.3661 31.2941 29.4046 29.9041 29.6214 35.2441 32.7981
29.5618 31.0783 30.0644 31.8852 28.7579  35.241 23.2082
30.0329 30.1437 29.2782 30.6298 29.3874  36.014 32.1148
29.8993 29.7786 26.9713 30.6535 30.8747 34.7567 33.2928
29.8546 31.5036 28.4989 29.8001 29.2362  34.824 35.0361
29.7545 29.2469 30.4686 30.7443 28.7401 36.9233 28.6537
30.3554 30.3131 29.4525 30.9994 30.9863 34.8573 29.8138
30.0254 29.2717 30.9413 29.9834  31.081 36.9576 23.2356
31.3342 29.0629 31.0552 29.2697 29.7006 36.1153 32.4876
 30.239 31.6443 31.1694 30.5316 31.7949 34.4442 24.1168
29.3683 29.6152  29.236 29.8295 32.3334 32.5587 22.9137
29.6259 28.1591 31.6632 28.8004 29.2514 35.2922  34.462
29.4866 29.5981  29.228 29.0195 31.0169  35.093  30.762
30.9081 28.4462 29.1144 30.7525 30.1353 34.2656 33.9174
29.9381 30.0852 31.2837 29.1711 30.8667 34.3886 31.9901
28.6962 29.6128 31.7373 28.8235 29.6902  36.604 17.1474
30.5348 31.1655 31.2311 29.8036 30.3766  34.454 30.3506
29.1406 29.2644 29.5995 28.5558 30.8784 35.2661 35.0112
29.8181 30.3265  30.318 30.1649 29.8714 36.4046 20.8674
31.6997 30.5587 32.2835 29.7696 29.1008 34.3877 28.7334
28.7608 28.4627 29.8558 30.6065 29.0234 36.2741 24.2701
30.5397 30.2663 29.7916 30.7752 31.2635 34.3292 32.0699
 29.695 29.8721 28.6746 30.0973 29.2472 36.3782  33.775
28.7867 30.2406  30.483 29.9008 31.2449 35.9608 29.3802
30.9601 30.4024 29.9299 29.2281 29.4024 35.3748 31.5185
30.3409 30.4639 31.0931 29.2183 28.1799 34.1838 30.2417
30.4359 30.3103 27.9515 29.1207 29.8588 34.5252 32.2651
29.0542 31.1325 28.7487 30.4618  31.004 37.2862 29.9828
31.8766 27.1089 30.0622  30.121 30.7831 35.3488 32.4334
29.3462 30.0331 30.1565 29.4555 28.6541 35.8492  26.575
30.3932 29.4425 31.8464 30.2641 30.7276   35.17 29.9882
30.1199 29.6958 30.4977 30.1271 31.3415 34.8529 28.3756
28.5484 30.4051 30.3377 31.4207 30.4049 34.0264 26.5493
28.7665 32.1823  31.009 28.6643 30.0761 32.8326 28.2611
29.5688 29.1436 30.5089  28.714 31.4389  33.866 24.6347
30.7088 29.9363 31.7191 29.8562 30.9023 35.9206 28.6119
29.0546 28.3505 29.1211 29.8767 30.6841  35.782 24.7116
32.9504  30.907 31.3255 28.6768 31.0453 35.9735 14.4102
29.0147 29.7089 28.7015 30.1986 28.7201 34.5964 35.9906
29.8843 29.0936 28.6384 30.6241 29.0614 34.6755 32.3366
29.3292 30.0865 29.2738 29.7673 30.6743  35.489 24.7483
29.8177 30.7523 27.8442 30.4503 28.8812 34.5841 28.8393
29.6616 31.1539 31.0678    29.9 29.9812 35.8648  26.326
28.6698 29.6257  30.889 29.3575 28.6875 33.5318 35.7245
29.7668 29.2417 30.9616    30.5 29.3908 34.6685 28.8115
29.2423 28.7421 29.8938 30.8957 29.8241 35.6433 35.7328
28.7645 31.1869 29.6284 29.8277 30.8199 34.7307 33.2419
 29.909  31.034 30.8828 30.2758 29.4412 36.9957 28.0961
29.1522 28.4119 30.7614 31.1941 29.0669 34.2607 32.3511
 30.884 30.5708 31.1328 31.0083 30.8031 35.5526 28.3693
30.6999 29.6525 29.7754 29.9793   30.15 34.9124 33.4732
29.2972 29.3508 28.4605 29.8693 30.9802 36.2058 32.4657
 30.857 29.0598 28.4468 29.6501 29.0357 34.6076 28.0782
28.0141 31.1679 29.2835 28.2713 29.5843 35.3784 27.4135
30.9274 29.7304 30.6475 31.4835 30.1414 36.1006 30.7111
29.6276 30.8744 31.9785  30.186 28.6247 36.9811 32.9216
31.5125 30.2056 30.9326 28.3572 30.4808 32.8656  22.367
31.1373 30.7684 28.5222  30.754 31.3973 35.1102 25.2453
29.4352 27.9715 28.1137 29.1238 29.8323 32.8745 36.7923
30.6423 30.3531 30.8869 30.8067 29.2214 35.1098 30.5496
27.1156  29.056 29.0429 31.4156 29.6031 33.5786 29.6037
28.9924 30.2583  31.146 29.4681 29.2566 35.4043  26.218
30.8004 29.1065 28.7091 27.4499  28.804 33.9583 27.0991
30.3758 27.7426 30.7913 28.2512 30.0965 36.2834 27.8421
29.2138 27.6893 31.7708 30.8179 29.9794 34.2897 34.8439
29.2692 28.8259 30.5466 30.2782 29.8739  35.753  41.714
29.6756 29.8597 32.4429 29.1396 30.5969 35.2118 29.3349
30.5494  29.523 29.2525 27.9344 30.6793 33.3695 23.6414
28.8225 31.0415 28.7834 28.7303 29.6733  33.745 23.4308
30.8527 31.4231 30.4395 29.6049 30.1732 34.7778 32.5527
 30.498 31.0503 30.0571 30.6384 31.3999 34.9856 29.0376
29.5931 28.9762 30.2469  29.262 29.7405 36.5829 32.0021
29.4312 30.1781  27.841 29.8505 30.2058 35.1422 31.9548
30.9343 29.6963  30.759  30.432 31.6473 36.2415 32.0715
 30.065 30.5084 30.4812  30.884 28.1583 34.6114 38.2178
31.6316 31.2072 31.0532 30.5134 29.6367 33.7933 40.2305
29.5203 30.7057 29.6127 28.7475 28.1728 35.1938 30.7787
30.0764   31.61 28.6882  30.706 29.2069 35.5199 19.3455
29.8085 29.3974  29.152 30.4147 31.3737 34.4578 33.0321
31.6319 29.1497 31.1543 30.3427 27.9945 35.5154 31.8618
28.9599 29.8567  29.026 31.5071 30.1879 37.0549 22.8414
28.6438 31.3374 30.2073 29.8422 28.5364 35.2325 31.4585
29.8344 29.3281  27.909 30.4729 29.6707 36.3604 29.4877
31.0625 31.1875 29.9918 29.0321 29.8199 35.4148 26.0444
28.8295 31.7375 29.9546 31.2642 30.7823 34.7889 27.0018
31.6257 29.1667 29.6023 30.2863 31.3768 35.1278 27.9349
29.1787 30.3798 29.1479 29.0711  28.711 36.3359 27.8995
29.1501  32.036 29.9901 30.0977  30.619 34.0605 26.8986
31.6337 30.7685 30.1808 29.9866 28.8019 34.6907 36.0141
30.7779 28.6756 31.2573 27.8324 29.7282 35.1399 29.7072
29.8884 29.5426 31.4674 30.8559 29.3609  35.019 26.2172
30.8201 27.3667 30.2553 31.2237 30.8439 36.5883 28.4562
29.7362 29.9045 30.5076 30.4372 29.7089 35.5523 24.7239
29.7149 28.9102 31.5838 31.3186 29.9249 34.2006  36.985
31.1814  28.511  29.712 28.6111 29.6048 35.0127 30.7312
30.8635 32.2736 29.0529 31.1955 32.3284 32.5086 29.5309
31.2091 29.6239 28.7859 28.7107 30.0541 36.1936 32.1243
30.6437 31.6302 30.0128 28.7178 29.4355 35.7011 28.7374
29.2997 31.0279  30.555 30.6825 29.8791 34.4132 31.4961
30.1239 29.8146 28.5572 28.8621 31.0523   34.43 24.5531
30.3802 30.6743 27.8006 28.1964  29.233 35.1257 35.8609
27.6018 30.6338 30.8237 29.2058 30.2956 35.0284 33.6198
 30.362  30.336 30.9586 30.3816 30.3689  35.071 31.5435
30.9396 28.6797 28.0271 30.0049 30.4875 35.3486 37.3726
 31.813 29.7685 29.6297 28.4983 31.6898 33.9766 27.2706
30.0357 30.7633 30.8523  29.794 27.9352 34.2588 30.2628
28.7584 30.0945 30.4812 29.8868 28.6288 35.9512  37.733
29.3427 31.1118 31.0137 29.5149 30.3742 33.7095 28.1497
27.7446 29.3825 28.9447 31.1474 31.9431 34.7315 36.8406
30.1464 28.7218 29.8946 29.2859 30.5986 35.0677 21.5909
28.0802 31.6567 29.1838 31.5252 29.3267 34.0955 39.9519
31.3393 30.5058 31.5458 29.6361 29.9063 35.2869 30.4765
31.1882 30.4798  27.396 30.4219 30.7431 34.3688 23.5095
30.2208 30.8522 29.4871 30.7891 29.6114 34.5544 35.9131
 28.948  29.468 28.8697 30.7032 29.5799 34.2207 27.9809
31.0673 29.5051 29.1178  29.651 30.0674 33.6565 30.7881
31.1548  29.835 29.8555 30.0712 31.8735 33.4674 27.2022
29.6445 30.7589 29.5342 28.9879 30.6684 34.9129 28.4106
29.6457 29.9158 29.6053 30.3084 30.9843 33.5374 31.7883
31.9471 29.0126  28.648 30.8729 31.3151 36.6812 30.0057
31.1812 30.2041 29.4493 29.2663  30.189 35.4927 34.9317
28.2082 31.1135  28.558 29.3956 28.9738 34.9367 18.8317
30.9616 30.6319 31.0831  29.676 30.6106 33.7186   23.17
 30.993 27.3023 30.2853 30.8047 30.7708 35.8711 28.1822
 30.076 30.1485 29.6548 30.7246 32.5027  34.297 30.9445
30.1024 29.0404  30.945 30.3514 30.5711 33.4184 32.7985
29.8061 29.6374 28.2555 28.1146 31.7689 34.3641 33.4044
30.4142 30.0784 27.6492 30.5071 30.5514 34.1988 33.1152
28.6067 29.0916 29.8096 29.5243 30.4361 34.3904 38.6139
29.4245 30.7956 30.4451  28.248 29.2888 34.6357 37.9447
31.2581 30.9201  30.143 31.0415  29.425 34.2052 26.9479
30.2993 30.1439  30.756 32.2461 31.1092 35.5039 25.9299
30.9998 28.6587 31.4099 28.2152 30.6578 35.1225 38.7332
30.1322  30.867 32.0406 30.9601 31.6639 35.0713 36.6896
29.5224  29.467 30.3361  31.853 29.2206 33.9357 26.1843
29.2087 30.6139 30.1084 29.0405 31.7784 34.5978 28.9496
29.3536 28.5119 30.1186 29.8924 30.4484 33.7746 27.2024
 29.057 30.4769 31.1822 29.8935 28.0482 34.0042 27.5563
28.9534 29.0539 29.4323 29.6116 29.1319 36.6414 36.9977
28.6898 28.2229 31.1602 29.6594 31.3987 33.0323 17.3287
30.7156 29.1063  29.268 29.3782 31.9936 35.0949 27.7767
29.2491 30.7105 31.5416 29.9923  30.389 35.3017 26.5087
 31.656 31.4317 29.9001 30.0413 30.0226 36.0661 32.0574
30.1454 31.0473 28.6676  31.747 30.7378 35.0706 30.4188
29.9883  30.113 31.6796 30.7564 30.1759  34.339 34.1323
31.6712 32.2436  31.307 29.7179 30.4078 36.4285  29.214
29.8329 30.0082 30.0326 31.7274 29.2042 35.5351 37.6054
30.4137 29.7603 30.2835  29.191 29.8291 36.5106 33.1942
31.9413 30.4982 29.4951 32.1529 31.4203 32.9597 31.4539
28.5491 30.6964 30.5004 29.9116 29.4582 34.5215 33.6371
30.1836 28.7025 29.5556 30.4683 30.5492 35.5673 24.2324
30.4572 30.6198 30.1635 28.2382  30.925  34.809 20.3748
29.4304 30.2593 31.1041 31.3583 28.9397 34.8845 33.9304
27.6163 30.7433 28.0457 29.3553 29.1488   35.33 26.9753
31.6628 28.9592 29.6658 29.2628 30.4505 35.9115 33.2493
29.6586 30.0981 31.3218 31.1225  30.749 33.1718 35.0892
31.0276  29.363 30.2358 29.9176 30.7043 34.9061 29.9398
28.6894 29.9543 29.8971 30.2376 30.1841 32.5917 29.5333
29.7461 28.8842 29.6603 30.3085  30.793 35.8581 30.8465
29.1289 30.2341  29.831 29.8004 31.3357 34.1992 38.5134
 31.097 31.1249 29.5756 28.6256 30.0854 36.7673 35.7009
 30.285 31.2545 30.8259 28.9676 29.2468 34.8526  40.998
30.0196 30.7992 30.1143 29.4719 29.4855  35.244 38.0867
29.8524 30.9337 28.6149 29.4883 31.6176 37.6486 39.6781
31.1589 30.4707  29.711 30.8401 29.2335 34.5736 25.8523
30.1615 29.4578  29.638  29.889 30.8231 33.9024 31.6757
29.0776 30.4436 30.6867 30.4813 29.3615 34.6687 28.8307
31.3925 30.2781  31.721 30.6917 27.8183 35.1594  23.718
29.5001 29.2087 29.1129 28.7186 28.4227  33.307 31.1611
30.1827 30.8829 29.8074 30.7881 30.7428 33.4805 26.3311
29.3978 29.6595 30.7185 30.6703 30.4925 36.3303 31.9271
29.7799 31.0984 29.5816 29.2686 30.5983 34.4411 32.7886
 28.772 28.6398 31.6209 31.9878 31.9058 34.0772 27.9033
29.1118 28.5426 32.6151 28.2522 28.9758 35.3202 26.2595
30.5026  30.165 29.1851 30.4164  30.713 34.8531 36.0679
 30.788 31.0355  30.347 32.7576 29.7119  35.432 19.4285
30.6305 28.9473 28.2497 30.3009 29.5494 34.9404 34.0343
30.4758  30.409 28.1209 30.6805 28.6325 35.7914 24.5407
29.3203 29.7144 31.0517 28.2876 30.8471 36.8342 28.6591
31.1051 30.7933 30.8484 29.2209 30.0149 34.0002 46.2562
28.8289 29.2358 28.8988  30.472 30.8824 36.3497 33.8834
30.1673 30.3199 29.5168 30.2509  30.908 34.8927  29.216
29.9207 29.8928 30.7486 31.0018 32.7091 34.8286 27.9498
31.4424 28.8882 29.4856 29.7794 28.7171 36.3995 23.5898
29.2609 29.4677 31.7817 28.9817 29.8066 36.2189 32.4075
29.5755  30.537 29.3696 31.7695 29.5189 33.6044 30.7249
29.1684 30.5909 30.3516 31.7838 30.5499 34.9641 25.6076
30.5293 29.5648 30.7623 29.7887 31.1667  34.263 23.9263
30.5896 29.6254 30.1244 30.8835 29.8705 35.8729 38.3087
30.3576 29.8613 29.3825 30.9288 30.6709 32.5189 27.9926
 28.041 30.7934 31.9904 28.7704 30.6868  34.909 26.7044
29.1369 30.0623 29.8194 30.3117 29.1869 33.5083 25.8479
30.6294 31.1507 29.9091 32.3037 29.4598 35.4147 25.8207
29.4035 30.5648 31.3653 27.8954 28.3082 36.2043 28.7841
29.2837 29.7201 29.1035 30.2299 29.4745 35.5826  30.263
30.5454 29.4492 29.0353 28.3807 26.9242 33.8842 32.0405
31.0853 29.1059 28.9282 30.0807 29.6651 36.4645 37.2343
30.7379 30.3825 27.7336   29.52 30.4824 35.0116 30.3622
28.6089 28.7784 31.3495 29.9808 30.3591 35.4075  36.714
31.3552 30.8345 27.6817 32.4018  28.318 34.4449 31.1103
